P1,F
-2.675535107021404,-67.35408341334
-2.673534706941388,-69.78356398738904
-2.671534306861372,-42.97528254135965
-2.669533906781356,-28.67506556913259
-2.66753350670134,-39.10165650183638
-2.665533106621324,-47.177280680094675
-2.663532706541308,-46.741007652816194
-2.661532306461292,-44.0267665216044
-2.659531906381276,-44.844198958479424
-2.65753150630126,-49.49432492650771
-2.655531106221244,-51.137173855365404
-2.653530706141228,-52.678253177303986
-2.651530306061212,-59.465295921055585
-2.649529905981196,-54.60591992170565
-2.64752950590118,-68.60244725812343
-2.645529105821164,-52.53017604564491
-2.643528705741148,-61.30678206504413
-2.641528305661132,-62.33104579175351
-2.639527905581116,-49.370683000258694
-2.6375275055011,-37.124263662595595
-2.635527105421084,-41.735972458230535
-2.633526705341068,-66.49918638057507
-2.631526305261052,-60.56569322592743
-2.629525905181036,-41.13712104192732
-2.62752550510102,-60.245317320396246
-2.625525105021004,-52.54257460571888
-2.623524704940988,-44.67171094968397
-2.621524304860972,-59.73185429210564
-2.619523904780956,-48.871021310821995
-2.61752350470094,-63.14158663146201
-2.615523104620924,-55.69175196889012
-2.613522704540908,-46.35718842806382
-2.611522304460892,-65.36206559384385
-2.6095219043808764,-44.904689472801515
-2.6075215043008604,-49.383311396304535
-2.6055211042208444,-43.539718234165925
-2.6035207041408284,-46.70334848157149
-2.6015203040608124,-35.17914509485496
-2.5995199039807964,-47.44655132489779
-2.5975195039007803,-52.87128595973458
-2.5955191038207643,-47.23287681149969
-2.5935187037407483,-42.90167979694798
-2.5915183036607323,-47.72505443760658
-2.5895179035807163,-47.68691994635253
-2.5875175035007003,-54.992121973876216
-2.5855171034206843,-54.480768884538556
-2.5835167033406683,-61.757553271963104
-2.5815163032606523,-30.11566005466413
-2.5795159031806363,-59.930172716557536
-2.5775155031006203,-54.3008910161723
-2.5755151030206043,-54.43639602484468
-2.5735147029405883,-38.18374944193229
-2.5715143028605723,-49.963345203719065
-2.5695139027805562,-34.41746812659517
-2.5675135027005402,-53.51102060733011
-2.5655131026205242,-43.8675831891511
-2.5635127025405082,-54.892590581336734
-2.561512302460492,-24.96940865512121
-2.559511902380476,-58.178848509945624
-2.55751150230046,-43.08680596276867
-2.555511102220444,-39.729577215613
-2.553510702140428,-41.811872080734204
-2.551510302060412,-47.68544060067521
-2.549509901980396,-47.01365574812861
-2.54750950190038,-45.16040240806035
-2.545509101820364,-46.951789015267856
-2.543508701740348,-35.726413052153376
-2.541508301660332,-23.14359263121004
-2.539507901580316,-50.70754198603807
-2.5375075015003,-58.714638338315396
-2.535507101420284,-45.783596206244304
-2.533506701340268,-18.988032155951533
-2.531506301260252,-52.70640350742437
-2.529505901180236,-28.163204409901667
-2.52750550110022,-27.662261157489745
-2.525505101020204,-49.86023060245599
-2.523504700940188,-38.519778189768815
-2.521504300860172,-27.811085311618942
-2.519503900780156,-47.77195313501271
-2.51750350070014,-45.90228498525933
-2.515503100620124,-49.569277515597925
-2.513502700540108,-53.7862038636074
-2.511502300460092,-50.017761232511084
-2.509501900380076,-55.650918575164475
-2.50750150030006,-42.957392107072714
-2.505501100220044,-50.884850594720184
-2.503500700140028,-40.73433112895438
-2.501500300060012,-58.518398995799096
-2.499499899979996,-39.53807267860565
-2.49749949989998,-34.39919788764837
-2.495499099819964,-62.55963632435313
-2.493498699739948,-38.769686342890935
-2.491498299659932,-30.121713863102514
-2.489497899579916,-54.38314518087052
-2.4874974994999,-25.449521647272295
-2.485497099419884,-37.87374511516112
-2.483496699339868,-49.002922486972864
-2.481496299259852,-42.399542309841564
-2.479495899179836,-36.1478087511451
-2.47749549909982,-40.86042890047167
-2.475495099019804,-36.122506279414765
-2.473494698939788,-50.60656383091759
-2.471494298859772,-39.596159518884946
-2.469493898779756,-55.317030606207254
-2.46749349869974,-42.18244200325966
-2.465493098619724,-49.99973128765279
-2.463492698539708,-48.20660536866542
-2.461492298459692,-28.381202702870407
-2.459491898379676,-29.720039059596857
-2.45749149829966,-34.43294202130386
-2.455491098219644,-51.338810852122364
-2.453490698139628,-43.47130454346397
-2.451490298059612,-28.0679566098555
-2.449489897979596,-38.67365461430524
-2.44748949789958,-16.78959492578343
-2.445489097819564,-35.94195479630544
-2.443488697739548,-37.8470610356639
-2.441488297659532,-42.75131185448409
-2.439487897579516,-38.21750903402453
-2.4374874974994998,-40.970563028448026
-2.4354870974194838,-32.25790004987244
-2.4334866973394678,-29.665261226162343
-2.4314862972594518,-46.98565185768519
-2.4294858971794357,-52.3317347837422
-2.4274854970994197,-57.27528196773089
-2.4254850970194037,-33.72731280499436
-2.4234846969393877,-49.73506467808231
-2.4214842968593717,-60.12465164880767
-2.4194838967793557,-34.60448119354151
-2.4174834966993397,-13.454967856634177
-2.4154830966193237,-38.34054206692813
-2.4134826965393077,-29.789969111949624
-2.4114822964592917,-37.25180101621056
-2.4094818963792757,-38.95438257501468
-2.4074814962992597,-28.670286206753048
-2.4054810962192437,-40.65953488006873
-2.4034806961392277,-34.97877796295225
-2.4014802960592116,-34.33180782705134
-2.3994798959791956,-44.125948186546864
-2.3974794958991796,-27.421050747534316
-2.3954790958191636,-38.98767509022864
-2.3934786957391476,-44.6923049420834
-2.3914782956591316,-31.666703134750293
-2.3894778955791156,-45.9136018669966
-2.3874774954990996,-36.54440306527293
-2.3854770954190836,-36.81486916244391
-2.3834766953390676,-25.762359917796978
-2.381476295259052,-31.77214130641092
-2.379475895179036,-36.66737281665993
-2.37747549509902,-28.13759122201757
-2.375475095019004,-22.311500955386748
-2.373474694938988,-30.53396671622176
-2.371474294858972,-35.90720787404169
-2.369473894778956,-49.02793150318038
-2.36747349469894,-46.45971158801756
-2.365473094618924,-38.75999830469089
-2.363472694538908,-41.702219968826284
-2.361472294458892,-37.376327901299604
-2.359471894378876,-34.839802640721786
-2.35747149429886,-30.009231314322825
-2.355471094218844,-35.91117341254146
-2.353470694138828,-30.241365629525667
-2.351470294058812,-34.36200387321389
-2.349469893978796,-54.661949011985044
-2.34746949389878,-44.20134184328252
-2.345469093818764,-36.149737104390745
-2.343468693738748,-46.70685155900983
-2.341468293658732,-28.51182821131896
-2.339467893578716,-19.10498722169795
-2.3374674934987,-22.126425571100903
-2.335467093418684,-36.3501897053141
-2.333466693338668,-19.210384756362814
-2.331466293258652,-32.53302475851745
-2.329465893178636,-37.29278018013469
-2.32746549309862,-39.95833603143248
-2.325465093018604,-36.75156283253978
-2.323464692938588,-37.511358225186385
-2.321464292858572,-31.82831924452858
-2.319463892778556,-31.829800298601484
-2.31746349269854,-33.30830561660355
-2.315463092618524,-28.872776753846214
-2.313462692538508,-21.239255116666328
-2.3114622924584918,-23.55390255929812
-2.3094618923784758,-47.802316139267155
-2.3074614922984598,-58.39660669263314
-2.3054610922184438,-23.418421323768605
-2.3034606921384277,-46.334798572479144
-2.3014602920584117,-34.81822267494478
-2.2994598919783957,-44.17642175574751
-2.2974594918983797,-50.39998433744664
-2.2954590918183637,-26.870606629361177
-2.2934586917383477,-24.598901597328883
-2.2914582916583317,-37.860941691666085
-2.2894578915783157,-57.91181014090232
-2.2874574914982997,-37.36954614395675
-2.2854570914182837,-27.894940812223087
-2.2834566913382677,-46.508140377557964
-2.2814562912582517,-29.791633790258317
-2.2794558911782357,-31.684704108591653
-2.2774554910982197,-25.645227436154826
-2.2754550910182036,-30.149039605733954
-2.2734546909381876,-40.98239745472015
-2.2714542908581716,-19.193021539521666
-2.2694538907781556,-32.651224406844726
-2.2674534906981396,-31.246329658142823
-2.2654530906181236,-40.21348276221751
-2.2634526905381076,-35.22130776972987
-2.2614522904580916,-39.5443575182137
-2.2594518903780756,-32.33379898702313
-2.2574514902980596,-13.395424341837522
-2.2554510902180436,-44.139853929587986
-2.2534506901380276,-46.464952293510294
-2.2514502900580116,-15.526293167643793
-2.2494498899779956,-32.240053511217646
-2.2474494898979795,-36.74652644861293
-2.2454490898179635,-19.565896391477025
-2.2434486897379475,-35.93040460325326
-2.2414482896579315,-11.523619603798455
-2.2394478895779155,-22.914087008108268
-2.2374474894978995,-34.482250089954626
-2.2354470894178835,-7.940005323516278
-2.2334466893378675,-35.48034915046904
-2.2314462892578515,-21.912519537111127
-2.2294458891778355,-26.250981518325588
-2.2274454890978195,-16.13708907792016
-2.2254450890178035,-13.450145094402144
-2.2234446889377875,-28.656130956934
-2.2214442888577715,-36.42142668904652
-2.2194438887777554,-24.198762102172136
-2.2174434886977394,-35.487032638962134
-2.2154430886177234,-8.48756159586533
-2.2134426885377074,-27.167795465720964
-2.2114422884576914,-32.098238426726056
-2.2094418883776754,-26.510253279565934
-2.2074414882976594,-41.74051180158902
-2.2054410882176434,-37.89774085885615
-2.2034406881376274,-16.089971817057087
-2.2014402880576114,-34.575722820174676
-2.1994398879775954,-38.388717558360746
-2.1974394878975794,-22.466066330383924
-2.1954390878175634,-15.888696712090635
-2.1934386877375474,-20.46950768999569
-2.1914382876575313,-17.61202446728946
-2.1894378875775153,-35.05407058643257
-2.1874374874974993,-41.618002446149376
-2.1854370874174833,-12.30049289568525
-2.1834366873374673,-30.454718854600426
-2.1814362872574513,-29.65049895201183
-2.1794358871774353,-13.77463281650996
-2.1774354870974193,-21.40883657070359
-2.1754350870174033,-22.326978211687795
-2.1734346869373873,-5.150708445284309
-2.1714342868573713,-33.150946709799015
-2.1694338867773553,-17.352552042712382
-2.1674334866973393,-25.97616725381937
-2.1654330866173233,-23.77587701107496
-2.1634326865373072,-11.09277280606496
-2.1614322864572912,-21.21491260725577
-2.1594318863772752,-20.826278165009963
-2.1574314862972592,-15.400289909068677
-2.155431086217243,-29.691170301475644
-2.1534306861372277,-34.35017465645022
-2.1514302860572116,-36.32276000933065
-2.1494298859771956,-45.45497901390087
-2.1474294858971796,-5.146241692632117
-2.1454290858171636,-36.657451197934165
-2.1434286857371476,-27.755112857958135
-2.1414282856571316,-28.228073090987348
-2.1394278855771156,-22.303390828533058
-2.1374274854970996,-17.137757496198805
-2.1354270854170836,-16.608220509317363
-2.1334266853370676,-30.961709362196146
-2.1314262852570516,-26.720285366145298
-2.1294258851770356,-22.141555499268637
-2.1274254850970196,-27.372706421867164
-2.1254250850170036,-8.730932791634991
-2.1234246849369875,-19.813385519092357
-2.1214242848569715,-17.293256606366956
-2.1194238847769555,-17.932274015245117
-2.1174234846969395,-12.745553021697539
-2.1154230846169235,-22.589433419636258
-2.1134226845369075,-37.28747826775889
-2.1114222844568915,-20.24194127951923
-2.1094218843768755,-30.672203827040853
-2.1074214842968595,-29.3647677378423
-2.1054210842168435,-18.135078559074792
-2.1034206841368275,-11.536157509542743
-2.1014202840568115,-23.62669344065781
-2.0994198839767955,-20.671651428967635
-2.0974194838967795,-6.658555674256824
-2.0954190838167635,-21.1940479660021
-2.0934186837367474,2.494225810097376
-2.0914182836567314,-17.7886852326637
-2.0894178835767154,-40.97273628017723
-2.0874174834966994,-15.753169975494554
-2.0854170834166834,-19.396630189827402
-2.0834166833366674,-10.232464560051062
-2.0814162832566514,-16.32010671642388
-2.0794158831766354,-24.358558119141325
-2.0774154830966194,-35.1392084702261
-2.0754150830166034,-24.908836141983848
-2.0734146829365874,-31.246335062683624
-2.0714142828565714,-28.46904131569431
-2.0694138827765554,-16.70084827200045
-2.0674134826965394,-5.810561828668504
-2.0654130826165233,-18.486015043258906
-2.0634126825365073,-34.31483320039041
-2.0614122824564913,-17.833396761544265
-2.0594118823764753,-10.236677922067098
-2.0574114822964593,-28.224539513479755
-2.0554110822164433,-23.39074801167539
-2.0534106821364273,-21.82770832112605
-2.0514102820564113,-29.74773522743731
-2.0494098819763953,-15.340257347011864
-2.0474094818963793,-22.957000376916035
-2.0454090818163633,-17.47679912962149
-2.0434086817363473,-30.471797352945664
-2.0414082816563313,-25.896357768684577
-2.0394078815763153,-14.223007417905052
-2.0374074814962992,-25.100345643952775
-2.0354070814162832,-4.027715489587003
-2.0334066813362672,-25.2192023449002
-2.0314062812562512,-18.90162618192919
-2.029405881176235,-11.74834439118532
-2.027405481096219,-35.18383548540258
-2.025405081016203,-38.534337753637516
-2.023404680936187,-36.10903014480319
-2.021404280856171,-8.152989073531481
-2.019403880776155,-26.22392027477096
-2.017403480696139,4.9499998775371346
-2.015403080616123,-26.20126844018743
-2.013402680536107,-18.640224063194164
-2.011402280456091,-4.9917272340331635
-2.009401880376075,-0.27913242157803353
-2.007401480296059,0.34759518491383545
-2.005401080216043,-8.111302144536682
-2.003400680136027,-9.882007508022104
-2.001400280056011,-14.125175892357747
-1.999399879975995,-12.194791399413837
-1.997399479895979,-25.41836011546754
-1.995399079815963,-28.016736447812185
-1.993398679735947,-19.796880575324032
-1.991398279655931,-21.393514196221243
-1.989397879575915,-24.15262387204777
-1.987397479495899,-12.585287605970112
-1.985397079415883,-9.925071846467148
-1.983396679335867,-18.523159926675085
-1.981396279255851,-4.561175698162117
-1.979395879175835,-30.68275808678441
-1.977395479095819,-21.131994548508175
-1.975395079015803,-26.293298601441247
-1.973394678935787,-37.720259291200136
-1.971394278855771,-19.811659845220582
-1.969393878775755,-20.13242993413175
-1.967393478695739,-3.710701134477759
-1.965393078615723,-12.467467146959851
-1.963392678535707,-28.947979226330197
-1.961392278455691,-0.09585373106231998
-1.959391878375675,-6.357252127265829
-1.957391478295659,-12.677562868611016
-1.955391078215643,-20.694472701149536
-1.953390678135627,-27.955256733729854
-1.951390278055611,-22.014305481452784
-1.949389877975595,-7.336265434264515
-1.947389477895579,0.6904571052451054
-1.945389077815563,-2.6547652623177633
-1.943388677735547,-22.90762947789868
-1.941388277655531,-29.147384287893527
-1.939387877575515,-16.474562016743597
-1.9373874774954989,-35.5001723641347
-1.9353870774154829,-14.516595337020789
-1.9333866773354669,-19.156931515843162
-1.9313862772554509,-22.274043105065786
-1.9293858771754349,-33.493620308030785
-1.9273854770954193,-12.343639090011283
-1.9253850770154033,-22.739837899952885
-1.9233846769353873,-29.045325891255242
-1.9213842768553713,-46.002246236894294
-1.9193838767753553,-17.488378119530005
-1.9173834766953393,0.5755436817939916
-1.9153830766153233,-0.46826146215209974
-1.9133826765353072,-21.58583545898197
-1.9113822764552912,-22.971150600900174
-1.9093818763752752,-12.195582215283483
-1.9073814762952592,-26.801611477169782
-1.9053810762152432,-13.734407782760723
-1.9033806761352272,-9.026230935105923
-1.9013802760552112,-4.352545516349691
-1.8993798759751952,-17.558399510388295
-1.8973794758951792,-18.528714047824046
-1.8953790758151632,-25.207056880068812
-1.8933786757351472,-24.631425541247374
-1.8913782756551312,-18.562938286019932
-1.8893778755751152,-12.560157898722666
-1.8873774754950992,-7.0337663940691915
-1.8853770754150831,-24.137337798273382
-1.8833766753350671,-1.1147340384075513
-1.8813762752550511,-18.68906283233944
-1.8793758751750351,-16.127842372600817
-1.8773754750950191,-23.32276419700267
-1.8753750750150031,-40.02966320978068
-1.873374674934987,-6.883554925999999
-1.871374274854971,-8.292453138191373
-1.869373874774955,-18.411185692662595
-1.867373474694939,-14.8651556103696
-1.865373074614923,-10.312957771401859
-1.863372674534907,-31.03523004373305
-1.861372274454891,-20.637853991269143
-1.859371874374875,-7.342370236953871
-1.857371474294859,-27.76573500857151
-1.855371074214843,-12.225218983174102
-1.853370674134827,-28.664707519203887
-1.851370274054811,-10.372814312845648
-1.849369873974795,-15.331886976362016
-1.847369473894779,-31.065281536557304
-1.845369073814763,-3.205194120867855
-1.843368673734747,-22.13726064109331
-1.841368273654731,-22.832759226579334
-1.839367873574715,-12.663565499011824
-1.837367473494699,-3.1220390793964174
-1.835367073414683,-24.705918209220012
-1.833366673334667,-13.870321166012516
-1.831366273254651,-10.138506361459982
-1.829365873174635,-7.435298903538596
-1.827365473094619,-12.541754801846526
-1.825365073014603,-17.916395746858726
-1.823364672934587,-22.46209804279097
-1.821364272854571,-13.264966820903407
-1.819363872774555,-24.788136776985283
-1.817363472694539,-43.220723544449584
-1.815363072614523,-9.582223622826945
-1.813362672534507,-4.8492069668811535
-1.8113622724544909,-37.45874406085392
-1.8093618723744749,-23.867721550493833
-1.8073614722944589,-7.519997017481477
-1.8053610722144429,6.922159763350894
-1.8033606721344269,-13.386243201251842
-1.8013602720544108,-20.81572492845787
-1.7993598719743948,-15.306304915209855
-1.7973594718943788,0.3296490935775669
-1.7953590718143628,-19.820660944553925
-1.7933586717343468,-21.29497259279043
-1.7913582716543308,-18.07265029457613
-1.7893578715743148,-22.720792731213002
-1.7873574714942988,-11.903223949863715
-1.7853570714142828,3.1743082724688527
-1.7833566713342668,-9.784361380624405
-1.7813562712542508,-15.481495385661933
-1.7793558711742348,-15.819007615138846
-1.7773554710942188,-28.475865739417877
-1.7753550710142028,-3.9560506282447285
-1.7733546709341867,-13.508838993820035
-1.7713542708541707,-14.478712516198216
-1.7693538707741547,19.313588353018893
-1.7673534706941387,-9.573659631361988
-1.7653530706141227,-20.022927905924774
-1.7633526705341067,-16.712549213260957
-1.7613522704540907,-0.9085990176626382
-1.7593518703740747,-11.204561730782846
-1.7573514702940587,-26.66438206988367
-1.7553510702140427,-3.033775971440244
-1.7533506701340267,-18.85209563891084
-1.7513502700540107,6.617607220566036
-1.7493498699739947,-1.2597317902249205
-1.7473494698939787,-16.47839931330794
-1.7453490698139627,0.859889491781086
-1.7433486697339466,-11.216938504559794
-1.7413482696539306,-3.313101914203143
-1.7393478695739146,-6.938980975313395
-1.7373474694938986,-20.195471464154544
-1.7353470694138826,-18.11312414247652
-1.7333466693338666,-1.32386354352837
-1.7313462692538506,-14.91719579133903
-1.7293458691738346,-15.552022560436344
-1.7273454690938186,-21.012983741975354
-1.7253450690138026,-7.172111731648913
-1.7233446689337866,9.270678091196409
-1.7213442688537706,-21.97649308789267
-1.7193438687737546,-11.005686209114211
-1.7173434686937386,2.927484105530139
-1.7153430686137225,-11.938099732067746
-1.7133426685337065,-6.565055782217345
-1.7113422684536905,-21.65992036131878
-1.7093418683736745,-6.700248708853572
-1.7073414682936585,-12.802220053913961
-1.7053410682136425,-1.0210581477801668
-1.7033406681336265,1.0477988766729212
-1.7013402680536105,15.121748557216717
-1.699339867973595,-4.92550490034111
-1.697339467893579,-7.4119446375888085
-1.695339067813563,-8.67425821591045
-1.693338667733547,-14.098079701317332
-1.691338267653531,-7.130015849287039
-1.689337867573515,-13.417427721068176
-1.6873374674934989,-8.727484873749669
-1.6853370674134829,2.8150781659582957
-1.6833366673334669,-20.375246789414327
-1.6813362672534509,1.13991927944123
-1.6793358671734349,2.9631180416698655
-1.6773354670934189,-11.338005162080965
-1.6753350670134028,-31.3252769591729
-1.6733346669333868,-16.134476589337005
-1.6713342668533708,2.96403946961016
-1.6693338667733548,-10.184356280814086
-1.6673334666933388,-19.898587882728354
-1.6653330666133228,-14.90332477005862
-1.6633326665333068,-1.3995052426848957
-1.6613322664532908,-4.288619583540957
-1.6593318663732748,-12.09564567885993
-1.6573314662932588,-13.325057746615578
-1.6553310662132428,-13.525003435823677
-1.6533306661332268,-18.782251338811847
-1.6513302660532108,6.644760764988055
-1.6493298659731948,-12.683166401051038
-1.6473294658931787,2.7605391208207433
-1.6453290658131627,5.850911398114841
-1.6433286657331467,0.6695383156020469
-1.6413282656531307,-13.581213704831928
-1.6393278655731147,-5.179267808978802
-1.6373274654930987,-9.410200989780641
-1.6353270654130827,-18.15705768144604
-1.6333266653330667,-5.828358195862272
-1.6313262652530507,-20.814378510183694
-1.6293258651730347,2.9006661980352018
-1.6273254650930187,-13.574565105960087
-1.6253250650130027,-6.869177234958011
-1.6233246649329867,-6.0003938091633175
-1.6213242648529707,-11.374937918745502
-1.6193238647729546,-2.871682606087191
-1.6173234646929386,-13.440506264169178
-1.6153230646129226,0.068537705642159
-1.6133226645329066,-22.057313992180028
-1.6113222644528906,-7.286919520740172
-1.6093218643728746,10.885260486263762
-1.6073214642928586,-18.460772856026235
-1.6053210642128426,-15.188455194320587
-1.6033206641328266,-3.22558850094825
-1.6013202640528106,-6.522626171884056
-1.5993198639727946,-4.766035333477954
-1.5973194638927786,-3.3344725567748634
-1.5953190638127626,-1.8332517576897551
-1.5933186637327466,2.96229448226725
-1.5913182636527305,-3.9908696268425174
-1.5893178635727145,-10.456099621904436
-1.5873174634926985,-1.2723674199553283
-1.5853170634126825,11.046019228120052
-1.5833166633326665,-9.233947462006704
-1.5813162632526505,-17.607826966649206
-1.5793158631726345,3.2532349508385785
-1.5773154630926185,-8.97653495989558
-1.5753150630126025,-29.454683970982067
-1.5733146629325865,0.7908496021131768
-1.5713142628525705,-12.99214101146039
-1.5693138627725545,-8.499797137387251
-1.5673134626925385,-4.2303792068879
-1.5653130626125225,-5.601016804741269
-1.5633126625325064,-0.36743926873047794
-1.5613122624524904,-11.772877586956863
-1.5593118623724744,-2.2431248000973447
-1.5573114622924584,-9.925930773672833
-1.5553110622124424,0.1012474237765657
-1.5533106621324264,-1.0896879594356133
-1.5513102620524104,-16.55436711759623
-1.5493098619723944,3.7031120279859078
-1.5473094618923784,-12.473184216462606
-1.5453090618123624,1.0100761350744705
-1.5433086617323464,-3.354692102909135
-1.5413082616523304,11.397096979158848
-1.5393078615723144,-9.176685182978567
-1.5373074614922984,-10.392589765421093
-1.5353070614122823,-7.051125038520487
-1.5333066613322663,-9.84634456972849
-1.5313062612522503,1.2271440740400905
-1.5293058611722343,-22.893219531906624
-1.5273054610922183,-17.224886295243856
-1.5253050610122023,-17.32414998580461
-1.5233046609321863,2.898786617584351
-1.5213042608521703,10.543566169709196
-1.5193038607721543,-7.565447573176913
-1.5173034606921383,-8.167669885041503
-1.5153030606121223,-5.737537576909407
-1.5133026605321063,5.222008117666675
-1.5113022604520903,-15.629130952082734
-1.5093018603720743,-3.930843341892226
-1.5073014602920582,3.4784008563062567
-1.5053010602120422,-1.2217845835260057
-1.5033006601320262,-4.296169383385456
-1.5013002600520102,3.85910782889451
-1.4992998599719942,-33.14315171104243
-1.4972994598919782,0.7083407372031489
-1.4952990598119622,-12.57086081513231
-1.4932986597319462,-24.296232182784628
-1.4912982596519302,-0.8377840098556479
-1.4892978595719142,7.826761239201751
-1.4872974594918982,-7.24443083837765
-1.4852970594118822,3.698571171991645
-1.4832966593318662,10.332272687734031
-1.4812962592518502,7.398192211482135
-1.4792958591718341,10.688143841144877
-1.4772954590918181,1.7491177780207892
-1.4752950590118021,-4.878582831643219
-1.4732946589317861,-21.61344569133734
-1.4712942588517706,-8.015386925030722
-1.4692938587717546,-13.948308443831351
-1.4672934586917386,16.232398405884314
-1.4652930586117225,-7.197178859241339
-1.4632926585317065,-4.167670176210589
-1.4612922584516905,0.15363260798486866
-1.4592918583716745,-4.886804852200084
-1.4572914582916585,11.66596781382407
-1.4552910582116425,-11.4728544493544
-1.4532906581316265,-3.262209344045025
-1.4512902580516105,-12.595017496600223
-1.4492898579715945,-18.332669029737367
-1.4472894578915785,-11.212371495115582
-1.4452890578115625,-5.427389471614677
-1.4432886577315465,-9.312488763819964
-1.4412882576515305,-11.906225293265276
-1.4392878575715145,-19.007842921400513
-1.4372874574914984,-5.738480471314258
-1.4352870574114824,-19.917488471785706
-1.4332866573314664,2.767311536955164
-1.4312862572514504,-3.9719171769913757
-1.4292858571714344,-19.3349994012252
-1.4272854570914184,-7.814847827071516
-1.4252850570114024,-12.207696568146766
-1.4232846569313864,-1.4578655253018145
-1.4212842568513704,8.791313195986943
-1.4192838567713544,-23.328598968864593
-1.4172834566913384,-3.3903987184209514
-1.4152830566113224,-6.105874788288395
-1.4132826565313064,2.2448646680033377
-1.4112822564512904,-2.3006608750697795
-1.4092818563712743,-11.916513188759806
-1.4072814562912583,-7.551653450855895
-1.4052810562112423,-12.285768249849422
-1.4032806561312263,6.470064895826345
-1.4012802560512103,-4.041487888419174
-1.3992798559711943,14.792603664865103
-1.3972794558911783,-4.790710936798537
-1.3952790558111623,-11.233070718118864
-1.3932786557311463,-19.251147725792528
-1.3912782556511303,-22.110501669075404
-1.3892778555711143,-19.885665655537792
-1.3872774554910983,-1.3383411023638176
-1.3852770554110823,1.1122413088825578
-1.3832766553310663,-19.752417034532183
-1.3812762552510502,5.0442723999867285
-1.3792758551710342,-8.702421475855466
-1.3772754550910182,-2.3696804050088636
-1.3752750550110022,12.318696988336402
-1.3732746549309862,5.1988860356602205
-1.3712742548509702,-6.420910346168009
-1.3692738547709542,-12.613721636628046
-1.3672734546909382,-25.186247538298176
-1.3652730546109222,-10.826019343037306
-1.3632726545309062,-5.712279503489626
-1.3612722544508902,-13.439361546229257
-1.3592718543708742,-4.846823155963927
-1.3572714542908582,-2.732519772508952
-1.3552710542108422,-5.716481299879029
-1.3532706541308261,-9.934927788293875
-1.3512702540508101,-1.7154332331260207
-1.3492698539707941,1.05025123978022
-1.3472694538907781,-14.240418519763022
-1.3452690538107621,10.805526520493762
-1.343268653730746,-4.257145029573181
-1.34126825365073,-3.050330661084526
-1.339267853570714,3.8756575482757487
-1.337267453490698,-0.8420816312795711
-1.335267053410682,6.389270813811585
-1.333266653330666,-0.23880263240397648
-1.33126625325065,-9.202462823536592
-1.329265853170634,0.5688054926965993
-1.327265453090618,-14.451728260239008
-1.325265053010602,-1.8972011582844746
-1.323264652930586,-3.2835256087745313
-1.32126425285057,-5.000917074512006
-1.319263852770554,-4.173741584722636
-1.317263452690538,-21.67556991886004
-1.315263052610522,-8.313136415760752
-1.313262652530506,-1.8663409382382055
-1.31126225245049,-1.1652232337178625
-1.309261852370474,-13.009630215651821
-1.307261452290458,9.955013644982964
-1.305261052210442,-11.333093363565844
-1.303260652130426,7.05385298969118
-1.30126025205041,1.661756596673185
-1.299259851970394,-9.042021855174859
-1.297259451890378,15.203704850525874
-1.295259051810362,-14.455521152019283
-1.293258651730346,6.702546846793909
-1.29125825165033,7.546893084392102
-1.289257851570314,-9.135160401329218
-1.287257451490298,11.525573611848346
-1.285257051410282,-4.869758332637286
-1.283256651330266,0.547336732763783
-1.28125625125025,0.29322002284261206
-1.2792558511702339,-3.6235768717712236
-1.2772554510902179,5.8570100390610165
-1.2752550510102019,5.713139278325791
-1.2732546509301859,-19.677834749339716
-1.2712542508501699,10.880028611046438
-1.2692538507701538,-18.75924406579818
-1.2672534506901378,8.220096067426056
-1.2652530506101218,9.190552322979933
-1.2632526505301058,-12.957387551423135
-1.2612522504500898,-6.127181323375682
-1.2592518503700738,-13.047491169744871
-1.2572514502900578,-4.111151531239109
-1.2552510502100418,-5.013871371999539
-1.2532506501300258,5.891399076523207
-1.2512502500500098,11.226113228846568
-1.2492498499699938,12.108005763305899
-1.2472494498899778,-7.44246070459922
-1.2452490498099618,-3.8850371083759705
-1.2432486497299462,-18.599327919060215
-1.2412482496499302,-9.795863837451702
-1.2392478495699142,7.939046577213011
-1.2372474494898982,14.473962638902783
-1.2352470494098822,-13.997839275656505
-1.2332466493298662,-7.5515670820373275
-1.2312462492498502,-1.863644823035667
-1.2292458491698341,1.22927288661118
-1.2272454490898181,-9.641213890053884
-1.2252450490098021,2.7225033675233288
-1.2232446489297861,-6.229517187048049
-1.2212442488497701,-1.6087511731977404
-1.2192438487697541,4.025421302777679
-1.217243448689738,-1.3464790126761754
-1.215243048609722,-5.747928826172915
-1.213242648529706,-2.4536237027962136
-1.21124224844969,-2.2146983866445025
-1.209241848369674,-5.004809468801804
-1.207241448289658,-3.8663772722906278
-1.205241048209642,14.734250627625226
-1.203240648129626,4.383082158111275
-1.20124024804961,-4.154893413462281
-1.199239847969594,5.795389376163156
-1.197239447889578,-4.486500382095351
-1.195239047809562,10.60870384000902
-1.193238647729546,2.59955624315675
-1.19123824764953,-2.1442962093914977
-1.189237847569514,3.431399594756761
-1.187237447489498,-16.729111737413167
-1.185237047409482,-12.262690974507304
-1.183236647329466,-12.909017789293369
-1.18123624724945,0.484826555314644
-1.179235847169434,16.40562385246927
-1.177235447089418,21.41846863053227
-1.175235047009402,5.5108866991343675
