P1,F
-2.515503100620124,-43.75246837611149
-2.513502700540108,-43.638636556678726
-2.511502300460092,-43.524985781851015
-2.509501900380076,-43.41151590754191
-2.50750150030006,-43.29822678966497
-2.505501100220044,-43.185118284133765
-2.503500700140028,-43.07219024686186
-2.501500300060012,-42.959442533762825
-2.499499899979996,-42.846875000750224
-2.49749949989998,-42.73448750373762
-2.495499099819964,-42.622279898638574
-2.493498699739948,-42.510252041366655
-2.491498299659932,-42.398403787835434
-2.489497899579916,-42.28673499395847
-2.4874974994999,-42.17524551564933
-2.485497099419884,-42.063935208821576
-2.483496699339868,-41.95280392938878
-2.481496299259852,-41.8418515332645
-2.479495899179836,-41.73107787636232
-2.47749549909982,-41.62048281459578
-2.475495099019804,-41.51006620387846
-2.473494698939788,-41.399827900123924
-2.471494298859772,-41.28976775924573
-2.469493898779756,-41.179885637157454
-2.46749349869974,-41.07018138977266
-2.465493098619724,-40.9606548730049
-2.463492698539708,-40.85130594276775
-2.461492298459692,-40.74213445497478
-2.459491898379676,-40.633140265539545
-2.45749149829966,-40.52432323037563
-2.455491098219644,-40.415683205396576
-2.453490698139628,-40.30722004651595
-2.451490298059612,-40.198933609647334
-2.449489897979596,-40.09082375070429
-2.44748949789958,-39.98289032560037
-2.445489097819564,-39.87513319024916
-2.443488697739548,-39.76755220056421
-2.441488297659532,-39.66014721245908
-2.439487897579516,-39.55291808184735
-2.4374874974994998,-39.445864664642585
-2.4354870974194838,-39.33898681675834
-2.4334866973394678,-39.232284394108184
-2.4314862972594518,-39.125757252605695
-2.4294858971794357,-39.01940524816442
-2.4274854970994197,-38.913228236697925
-2.4254850970194037,-38.8072260741198
-2.4234846969393877,-38.701398616343575
-2.4214842968593717,-38.59574571928284
-2.4194838967793557,-38.49026723885115
-2.4174834966993397,-38.38496303096208
-2.4154830966193237,-38.279832951529194
-2.4134826965393077,-38.17487685646604
-2.4114822964592917,-38.07009460168621
-2.4094818963792757,-37.96548604310325
-2.4074814962992597,-37.861051036630734
-2.4054810962192437,-37.75678943818222
-2.4034806961392277,-37.652701103671276
-2.4014802960592116,-37.54878588901148
-2.3994798959791956,-37.445043650116375
-2.3974794958991796,-37.341474242899544
-2.3954790958191636,-37.238077523274555
-2.3934786957391476,-37.13485334715496
-2.3914782956591316,-37.03180157045433
-2.3894778955791156,-36.928922049086225
-2.3874774954990996,-36.82621463896422
-2.3854770954190836,-36.723679196001875
-2.3834766953390676,-36.62131557611276
-2.381476295259052,-36.51912363521045
-2.379475895179036,-36.417103229208486
-2.37747549509902,-36.31525421402044
-2.375475095019004,-36.21357644555988
-2.373474694938988,-36.11206977974038
-2.371474294858972,-36.01073407247549
-2.369473894778956,-35.90956917967879
-2.36747349469894,-35.808574957263836
-2.365473094618924,-35.70775126114421
-2.363472694538908,-35.607097947233456
-2.361472294458892,-35.506614871445144
-2.359471894378876,-35.406301889692855
-2.35747149429886,-35.30615885789013
-2.355471094218844,-35.20618563195055
-2.353470694138828,-35.106382067787685
-2.351470294058812,-35.00674802131509
-2.349469893978796,-34.907283348446335
-2.34746949389878,-34.807987905094976
-2.345469093818764,-34.70886154717459
-2.343468693738748,-34.60990413059875
-2.341468293658732,-34.511115511281005
-2.339467893578716,-34.412495545134924
-2.3374674934987,-34.31404408807407
-2.335467093418684,-34.21576099601202
-2.333466693338668,-34.11764612486233
-2.331466293258652,-34.019699330538565
-2.329465893178636,-33.9219204689543
-2.32746549309862,-33.82430939602308
-2.325465093018604,-33.7268659676585
-2.323464692938588,-33.6295900397741
-2.321464292858572,-33.53248146828346
-2.319463892778556,-33.43554010910013
-2.31746349269854,-33.338765818137695
-2.315463092618524,-33.24215845130971
-2.313462692538508,-33.14571786452974
-2.3114622924584918,-33.04944391371136
-2.3094618923784758,-32.95333645476812
-2.3074614922984598,-32.85739534361359
-2.3054610922184438,-32.761620436161344
-2.3034606921384277,-32.666011588324935
-2.3014602920584117,-32.57056865601794
-2.2994598919783957,-32.47529149515392
-2.2974594918983797,-32.38017996164644
-2.2954590918183637,-32.28523391140906
-2.2934586917383477,-32.19045320035535
-2.2914582916583317,-32.09583768439889
-2.2894578915783157,-32.00138721945322
-2.2874574914982997,-31.907101661431916
-2.2854570914182837,-31.81298086624855
-2.2834566913382677,-31.719024689816678
-2.2814562912582517,-31.625232988049873
-2.2794558911782357,-31.531605616861697
-2.2774554910982197,-31.438142432165712
-2.2754550910182036,-31.344843289875485
-2.2734546909381876,-31.251708045904593
-2.2714542908581716,-31.15873655616658
-2.2694538907781556,-31.065928676575027
-2.2674534906981396,-30.973284263043503
-2.2654530906181236,-30.880803171485553
-2.2634526905381076,-30.788485257814763
-2.2614522904580916,-30.69633037794469
-2.2594518903780756,-30.6043383877889
-2.2574514902980596,-30.512509143260957
-2.2554510902180436,-30.420842500274425
-2.2534506901380276,-30.329338314742884
-2.2514502900580116,-30.237996442579878
-2.2494498899779956,-30.146816739698984
-2.2474494898979795,-30.05579906201377
-2.2454490898179635,-29.96494326543779
-2.2434486897379475,-29.874249205884617
-2.2414482896579315,-29.783716739267817
-2.2394478895779155,-29.69334572150096
-2.2374474894978995,-29.6031360084976
-2.2354470894178835,-29.513087456171313
-2.2334466893378675,-29.423199920435657
-2.2314462892578515,-29.333473257204197
-2.2294458891778355,-29.243907322390505
-2.2274454890978195,-29.15450197190814
-2.2254450890178035,-29.06525706167067
-2.2234446889377875,-28.976172447591665
-2.2214442888577715,-28.887247985584686
-2.2194438887777554,-28.7984835315633
-2.2174434886977394,-28.70987894144107
-2.2154430886177234,-28.62143407113156
-2.2134426885377074,-28.533148776548337
-2.2114422884576914,-28.445022913604966
-2.2094418883776754,-28.357056338215017
-2.2074414882976594,-28.269248906292056
-2.2054410882176434,-28.18160047374964
-2.2034406881376274,-28.09411089650134
-2.2014402880576114,-28.006780030460718
-2.1994398879775954,-27.919607731541348
-2.1974394878975794,-27.832593855656786
-2.1954390878175634,-27.745738258720603
-2.1934386877375474,-27.65904079664636
-2.1914382876575313,-27.572501325347623
-2.1894378875775153,-27.486119700737962
-2.1874374874974993,-27.399895778730937
-2.1854370874174833,-27.313829415240118
-2.1834366873374673,-27.227920466179068
-2.1814362872574513,-27.142168787461355
-2.1794358871774353,-27.05657423500054
-2.1774354870974193,-26.971136664710187
-2.1754350870174033,-26.88585593250387
-2.1734346869373873,-26.800731894295147
-2.1714342868573713,-26.715764405997586
-2.1694338867773553,-26.630953323524754
-2.1674334866973393,-26.546298502790215
-2.1654330866173233,-26.46179979970753
-2.1634326865373072,-26.377457070190278
-2.1614322864572912,-26.293270170152006
-2.1594318863772752,-26.209238955506294
-2.1574314862972592,-26.1253632821667
-2.155431086217243,-26.04164300604679
-2.1534306861372277,-25.958077983060154
-2.1514302860572116,-25.87466806912031
-2.1494298859771956,-25.791413120140852
-2.1474294858971796,-25.70831299203534
-2.1454290858171636,-25.62536754071734
-2.1434286857371476,-25.542576622100416
-2.1414282856571316,-25.45994009209814
-2.1394278855771156,-25.377457806624065
-2.1374274854970996,-25.295129621591773
-2.1354270854170836,-25.212955392914814
-2.1334266853370676,-25.13093497650676
-2.1314262852570516,-25.049068228281183
-2.1294258851770356,-24.967355004151635
-2.1274254850970196,-24.885795160031694
-2.1254250850170036,-24.80438855183492
-2.1234246849369875,-24.723135035474872
-2.1214242848569715,-24.64203446686513
-2.1194238847769555,-24.561086701919244
-2.1174234846969395,-24.48029159655079
-2.1154230846169235,-24.39964900667333
-2.1134226845369075,-24.319158788200426
-2.1114222844568915,-24.238820797045648
-2.1094218843768755,-24.158634889122563
-2.1074214842968595,-24.07860092034473
-2.1054210842168435,-23.998718746625723
-2.1034206841368275,-23.9189882238791
-2.1014202840568115,-23.839409208018427
-2.0994198839767955,-23.759981554957275
-2.0974194838967795,-23.680705120609204
-2.0954190838167635,-23.60157976088778
-2.0934186837367474,-23.522605331706572
-2.0914182836567314,-23.44378168897914
-2.0894178835767154,-23.365108688619056
-2.0874174834966994,-23.28658618653988
-2.0854170834166834,-23.20821403865518
-2.0834166833366674,-23.129992100878518
-2.0814162832566514,-23.051920229123464
-2.0794158831766354,-22.973998279303586
-2.0774154830966194,-22.896226107332442
-2.0754150830166034,-22.818603569123596
-2.0734146829365874,-22.741130520590623
-2.0714142828565714,-22.66380681764708
-2.0694138827765554,-22.586632316206543
-2.0674134826965394,-22.509606872182566
-2.0654130826165233,-22.432730341488718
-2.0634126825365073,-22.356002580038563
-2.0614122824564913,-22.27942344374567
-2.0594118823764753,-22.20299278852361
-2.0574114822964593,-22.126710470285932
-2.0554110822164433,-22.050576344946215
-2.0534106821364273,-21.97459026841802
-2.0514102820564113,-21.89875209661491
-2.0494098819763953,-21.823061685450455
-2.0474094818963793,-21.74751889083822
-2.0454090818163633,-21.672123568691767
-2.0434086817363473,-21.596875574924663
-2.0414082816563313,-21.521774765450473
-2.0394078815763153,-21.446820996182765
-2.0374074814962992,-21.372014123035104
-2.0354070814162832,-21.297354001921054
-2.0334066813362672,-21.222840488754176
-2.0314062812562512,-21.148473439448047
-2.029405881176235,-21.07425270991622
-2.027405481096219,-21.000178156072266
-2.025405081016203,-20.92624963382975
-2.023404680936187,-20.852466999102244
-2.021404280856171,-20.7788301078033
-2.019403880776155,-20.705338815846492
-2.017403480696139,-20.631992979145387
-2.015403080616123,-20.558792453613545
-2.013402680536107,-20.485737095164534
-2.011402280456091,-20.41282675971192
-2.009401880376075,-20.340061303169264
-2.007401480296059,-20.267440581450142
-2.005401080216043,-20.194964450468106
-2.003400680136027,-20.12263276613673
-2.001400280056011,-20.050445384369578
-1.999399879975995,-19.978402161080215
-1.997399479895979,-19.906502952182205
-1.995399079815963,-19.834747613589116
-1.993398679735947,-19.763136001214512
-1.991398279655931,-19.69166797097196
-1.989397879575915,-19.62034337877502
-1.987397479495899,-19.549162080537265
-1.985397079415883,-19.478123932172256
-1.983396679335867,-19.407228789593557
-1.981396279255851,-19.336476508714735
-1.979395879175835,-19.26586694544936
-1.977395479095819,-19.195399955710993
-1.975395079015803,-19.125075395413198
-1.973394678935787,-19.05489312046954
-1.971394278855771,-18.98485298679359
-1.969393878775755,-18.914954850298916
-1.967393478695739,-18.845198566899068
-1.965393078615723,-18.775583992507627
-1.963392678535707,-18.706110983038148
-1.961392278455691,-18.636779394404204
-1.959391878375675,-18.56758908251936
-1.957391478295659,-18.498539903297175
-1.955391078215643,-18.42963171265122
-1.953390678135627,-18.360864366495054
-1.951390278055611,-18.292237720742254
-1.949389877975595,-18.223751631306374
-1.947389477895579,-18.155405954100985
-1.945389077815563,-18.087200545039654
-1.943388677735547,-18.019135260035938
-1.941388277655531,-17.951209955003414
-1.939387877575515,-17.883424485855638
-1.9373874774954989,-17.81577870850618
-1.9353870774154829,-17.748272478868603
-1.9333866773354669,-17.680905652856474
-1.9313862772554509,-17.613678086383363
-1.9293858771754349,-17.546589635362828
-1.9273854770954193,-17.47964015570845
-1.9253850770154033,-17.41282950333377
-1.9233846769353873,-17.34615753415236
-1.9213842768553713,-17.279624104077797
-1.9193838767753553,-17.21322906902364
-1.9173834766953393,-17.14697228490345
-1.9153830766153233,-17.0808536076308
-1.9133826765353072,-17.01487289311925
-1.9113822764552912,-16.94902999728237
-1.9093818763752752,-16.88332477603372
-1.9073814762952592,-16.817757085286868
-1.9053810762152432,-16.752326780955382
-1.9033806761352272,-16.687033718952826
-1.9013802760552112,-16.621877755192767
-1.8993798759751952,-16.556858745588766
-1.8973794758951792,-16.49197654605439
-1.8953790758151632,-16.427231012503203
-1.8933786757351472,-16.362622000848773
-1.8913782756551312,-16.298149367004665
-1.8893778755751152,-16.233812966884447
-1.8873774754950992,-16.169612656401686
-1.8853770754150831,-16.105548291469933
-1.8833766753350671,-16.041619728002768
-1.8813762752550511,-15.977826821913755
-1.8793758751750351,-15.914169429116455
-1.8773754750950191,-15.850647405524434
-1.8753750750150031,-15.787260607051259
-1.873374674934987,-15.724008889610495
-1.871374274854971,-15.660892109115707
-1.869373874774955,-15.59791012148046
-1.867373474694939,-15.535062782618319
-1.865373074614923,-15.472349948442854
-1.863372674534907,-15.409771474867625
-1.861372274454891,-15.347327217806196
-1.859371874374875,-15.285017033172142
-1.857371474294859,-15.222840776879018
-1.855371074214843,-15.160798304840394
-1.853370674134827,-15.098889472969837
-1.851370274054811,-15.037114137180911
-1.849369873974795,-14.97547215338718
-1.847369473894779,-14.91396337750221
-1.845369073814763,-14.852587665439568
-1.843368673734747,-14.791344873112816
-1.841368273654731,-14.730234856435523
-1.839367873574715,-14.669257471321252
-1.837367473494699,-14.60841257368357
-1.835367073414683,-14.547700019436043
-1.833366673334667,-14.487119664492234
-1.831366273254651,-14.42667136476571
-1.829365873174635,-14.366354976170037
-1.827365473094619,-14.306170354618779
-1.825365073014603,-14.2461173560255
-1.823364672934587,-14.18619583630377
-1.821364272854571,-14.126405651367154
-1.819363872774555,-14.066746657129212
-1.817363472694539,-14.007218709503515
-1.815363072614523,-13.947821664403623
-1.813362672534507,-13.888555377743106
-1.8113622724544909,-13.82941970543553
-1.8093618723744749,-13.77041450339446
-1.8073614722944589,-13.711539627533455
-1.8053610722144429,-13.652794933766092
-1.8033606721344269,-13.594180278005922
-1.8013602720544108,-13.535695516166523
-1.7993598719743948,-13.477340504161454
-1.7973594718943788,-13.419115097904282
-1.7953590718143628,-13.361019153308572
-1.7933586717343468,-13.303052526287892
-1.7913582716543308,-13.245215072755805
-1.7893578715743148,-13.187506648625877
-1.7873574714942988,-13.129927109811671
-1.7853570714142828,-13.072476312226755
-1.7833566713342668,-13.015154111784696
-1.7813562712542508,-12.957960364399057
-1.7793558711742348,-12.900894925983405
-1.7773554710942188,-12.843957652451305
-1.7753550710142028,-12.787148399716319
-1.7733546709341867,-12.730467023692015
-1.7713542708541707,-12.67391338029196
-1.7693538707741547,-12.617487325429714
-1.7673534706941387,-12.56118871501885
-1.7653530706141227,-12.505017404972932
-1.7633526705341067,-12.448973251205523
-1.7613522704540907,-12.393056109630187
-1.7593518703740747,-12.33726583616049
-1.7573514702940587,-12.281602286710001
-1.7553510702140427,-12.22606531719228
-1.7533506701340267,-12.170654783520899
-1.7513502700540107,-12.115370541609419
-1.7493498699739947,-12.060212447371406
-1.7473494698939787,-12.005180356720427
-1.7453490698139627,-11.950274125570044
-1.7433486697339466,-11.895493609833826
-1.7413482696539306,-11.840838665425338
-1.7393478695739146,-11.786309148258143
-1.7373474694938986,-11.731904914245808
-1.7353470694138826,-11.677625819301898
-1.7333466693338666,-11.623471719339982
-1.7313462692538506,-11.56944247027362
-1.7293458691738346,-11.515537928016377
-1.7273454690938186,-11.461757948481825
-1.7253450690138026,-11.408102387583524
-1.7233446689337866,-11.354571101235042
-1.7213442688537706,-11.30116394534994
-1.7193438687737546,-11.247880775841791
-1.7173434686937386,-11.194721448624152
-1.7153430686137225,-11.141685819610595
-1.7133426685337065,-11.088773744714684
-1.7113422684536905,-11.035985079849983
-1.7093418683736745,-10.983319680930057
-1.7073414682936585,-10.930777403868474
-1.7053410682136425,-10.878358104578796
-1.7033406681336265,-10.82606163897459
-1.7013402680536105,-10.773887862969422
-1.699339867973595,-10.721836632476867
-1.697339467893579,-10.669907803410473
-1.695339067813563,-10.618101231683811
-1.693338667733547,-10.566416773210447
-1.691338267653531,-10.51485428390395
-1.689337867573515,-10.463413619677882
-1.6873374674934989,-10.412094636445811
-1.6853370674134829,-10.360897190121301
-1.6833366673334669,-10.309821136617915
-1.6813362672534509,-10.258866331849223
-1.6793358671734349,-10.208032631728788
-1.6773354670934189,-10.157319892170177
-1.6753350670134028,-10.106727969086954
-1.6733346669333868,-10.056256718392682
-1.6713342668533708,-10.005905996000932
-1.6693338667733548,-9.955675657825264
-1.6673334666933388,-9.905565559779246
-1.6653330666133228,-9.855575557776445
-1.6633326665333068,-9.805705507730426
-1.6613322664532908,-9.75595526555475
-1.6593318663732748,-9.706324687162986
-1.6573314662932588,-9.656813628468703
-1.6553310662132428,-9.60742194538546
-1.6533306661332268,-9.558149493826823
-1.6513302660532108,-9.508996129706363
-1.6493298659731948,-9.459961708937639
-1.6473294658931787,-9.41104608743422
-1.6453290658131627,-9.362249121109672
-1.6433286657331467,-9.313570665877556
-1.6413282656531307,-9.265010577651443
-1.6393278655731147,-9.216568712344896
-1.6373274654930987,-9.168244925871479
-1.6353270654130827,-9.12003907414476
-1.6333266653330667,-9.071951013078301
-1.6313262652530507,-9.023980598585672
-1.6293258651730347,-8.976127686580435
-1.6273254650930187,-8.928392132976157
-1.6253250650130027,-8.880773793686403
-1.6233246649329867,-8.83327252462474
-1.6213242648529707,-8.78588818170473
-1.6193238647729546,-8.738620620839939
-1.6173234646929386,-8.691469697943933
-1.6153230646129226,-8.644435268930282
-1.6133226645329066,-8.597517189712544
-1.6113222644528906,-8.55071531620429
-1.6093218643728746,-8.504029504319083
-1.6073214642928586,-8.457459609970488
-1.6053210642128426,-8.411005489072073
-1.6033206641328266,-8.3646669975374
-1.6013202640528106,-8.318443991280036
-1.5993198639727946,-8.272336326213546
-1.5973194638927786,-8.226343858251498
-1.5953190638127626,-8.180466443307454
-1.5933186637327466,-8.134703937294981
-1.5913182636527305,-8.089056196127643
-1.5893178635727145,-8.04352307571901
-1.5873174634926985,-7.998104431982641
-1.5853170634126825,-7.952800120832105
-1.5833166633326665,-7.907609998180968
-1.5813162632526505,-7.862533919942793
-1.5793158631726345,-7.817571742031149
-1.5773154630926185,-7.772723320359598
-1.5753150630126025,-7.727988510841705
-1.5733146629325865,-7.683367169391039
-1.5713142628525705,-7.638859151921164
-1.5693138627725545,-7.594464314345643
-1.5673134626925385,-7.550182512578045
-1.5653130626125225,-7.506013602531933
-1.5633126625325064,-7.461957440120873
-1.5613122624524904,-7.41801388125843
-1.5593118623724744,-7.374182781858172
-1.5573114622924584,-7.330463997833661
-1.5553110622124424,-7.286857385098465
-1.5533106621324264,-7.243362799566148
-1.5513102620524104,-7.199980097150275
-1.5493098619723944,-7.156709133764414
-1.5473094618923784,-7.1135497653221265
-1.5453090618123624,-7.070501847736981
-1.5433086617323464,-7.027565236922541
-1.5413082616523304,-6.984739788792377
-1.5393078615723144,-6.942025359260045
-1.5373074614922984,-6.899421804239118
-1.5353070614122823,-6.856928979643161
-1.5333066613322663,-6.814546741385735
-1.5313062612522503,-6.77227494538041
-1.5293058611722343,-6.730113447540747
-1.5273054610922183,-6.688062103780316
-1.5253050610122023,-6.646120770012681
-1.5233046609321863,-6.604289302151406
-1.5213042608521703,-6.562567556110055
-1.5193038607721543,-6.520955387802198
-1.5173034606921383,-6.479452653141397
-1.5153030606121223,-6.438059208041221
-1.5133026605321063,-6.39677490841523
-1.5113022604520903,-6.355599610176993
-1.5093018603720743,-6.314533169240077
-1.5073014602920582,-6.273575441518041
-1.5053010602120422,-6.2327262829244585
-1.5033006601320262,-6.191985549372889
-1.5013002600520102,-6.1513530967769015
-1.4992998599719942,-6.110828781050058
-1.4972994598919782,-6.0704124581059276
-1.4952990598119622,-6.030103983858073
-1.4932986597319462,-5.98990321422006
-1.4912982596519302,-5.949810005105455
-1.4892978595719142,-5.909824212427825
-1.4872974594918982,-5.869945692100732
-1.4852970594118822,-5.8301743000377435
-1.4832966593318662,-5.790509892152423
-1.4812962592518502,-5.750952324358339
-1.4792958591718341,-5.711501452569054
-1.4772954590918181,-5.672157132698134
-1.4752950590118021,-5.632919220659147
-1.4732946589317861,-5.593787572365656
-1.4712942588517706,-5.554762043731236
-1.4692938587717546,-5.515842490669433
-1.4672934586917386,-5.477028769093824
-1.4652930586117225,-5.438320734917973
-1.4632926585317065,-5.399718244055446
-1.4612922584516905,-5.361221152419807
-1.4592918583716745,-5.322829315924622
-1.4572914582916585,-5.2845425904834595
-1.4552910582116425,-5.246360832009881
-1.4532906581316265,-5.208283896417452
-1.4512902580516105,-5.17031163961974
-1.4492898579715945,-5.132443917530312
-1.4472894578915785,-5.094680586062728
-1.4452890578115625,-5.057021501130556
-1.4432886577315465,-5.019466518647365
-1.4412882576515305,-4.982015494526715
-1.4392878575715145,-4.944668284682175
-1.4372874574914984,-4.90742474502731
-1.4352870574114824,-4.870284731475683
-1.4332866573314664,-4.833248099940862
-1.4312862572514504,-4.796314706336409
-1.4292858571714344,-4.759484406575895
-1.4272854570914184,-4.722757056572881
-1.4252850570114024,-4.686132512240935
-1.4232846569313864,-4.649610629493619
-1.4212842568513704,-4.613191264244502
-1.4192838567713544,-4.576874272407149
-1.4172834566913384,-4.540659509895123
-1.4152830566113224,-4.50454683262199
-1.4132826565313064,-4.468536096501319
-1.4112822564512904,-4.432627157446671
-1.4092818563712743,-4.396819871371616
-1.4072814562912583,-4.361114094189713
-1.4052810562112423,-4.325509681814532
-1.4032806561312263,-4.290006490159637
-1.4012802560512103,-4.254604375138596
-1.3992798559711943,-4.219303192664972
-1.3972794558911783,-4.184102798652329
-1.3952790558111623,-4.149003049014235
-1.3932786557311463,-4.114003799664257
-1.3912782556511303,-4.079104906515955
-1.3892778555711143,-4.044306225482897
-1.3872774554910983,-4.009607612478652
-1.3852770554110823,-3.9750089234167802
-1.3832766553310663,-3.940510014210849
-1.3812762552510502,-3.9061107407744258
-1.3792758551710342,-3.8718109590210723
-1.3772754550910182,-3.837610524864357
-1.3752750550110022,-3.803509294217843
-1.3732746549309862,-3.7695071229950985
-1.3712742548509702,-3.7356038671096865
-1.3692738547709542,-3.7017993824751736
-1.3672734546909382,-3.6680935250051245
-1.3652730546109222,-3.634486150613106
-1.3632726545309062,-3.6009771152126815
-1.3612722544508902,-3.567566274717418
-1.3592718543708742,-3.53425348504088
-1.3572714542908582,-3.501038602096634
-1.3552710542108422,-3.4679214817982436
-1.3532706541308261,-3.4349019800592773
-1.3512702540508101,-3.4019799527932975
-1.3492698539707941,-3.3691552559138707
-1.3472694538907781,-3.3364277453345617
-1.3452690538107621,-3.303797276968938
-1.343268653730746,-3.271263706730563
-1.34126825365073,-3.2388268905330024
-1.339267853570714,-3.206486684289823
-1.337267453490698,-3.174242943914588
-1.335267053410682,-3.1420955253208653
-1.333266653330666,-3.1100442844222185
-1.33126625325065,-3.078089077132214
-1.329265853170634,-3.046229759364417
-1.327265453090618,-3.014466187032391
-1.325265053010602,-2.982798216049706
-1.323264652930586,-2.951225702329923
-1.32126425285057,-2.919748501786609
-1.319263852770554,-2.888366470333329
-1.317263452690538,-2.8570794638836503
-1.315263052610522,-2.8258873383511363
-1.313262652530506,-2.7947899496493527
-1.31126225245049,-2.763787153691866
-1.309261852370474,-2.7328788063922396
-1.307261452290458,-2.7020647636640422
-1.305261052210442,-2.6713448814208363
-1.303260652130426,-2.640719015576188
-1.30126025205041,-2.6101870220436636
-1.299259851970394,-2.5797487567368274
-1.297259451890378,-2.549404075569245
-1.295259051810362,-2.5191528344544833
-1.293258651730346,-2.488994889306107
-1.29125825165033,-2.4589300960376805
-1.289257851570314,-2.428958310562769
-1.287257451490298,-2.3990793887949415
-1.285257051410282,-2.3692931866477585
-1.283256651330266,-2.339599560034787
-1.28125625125025,-2.309998364869595
-1.2792558511702339,-2.2804894570657455
-1.2772554510902179,-2.2510726925368054
-1.2752550510102019,-2.221747927196339
-1.2732546509301859,-2.19251501695791
-1.2712542508501699,-2.1633738177350876
-1.2692538507701538,-2.134324185441434
-1.2672534506901378,-2.105365975990517
-1.2652530506101218,-2.0764990452959013
-1.2632526505301058,-2.0477232492711517
-1.2612522504500898,-2.0190384438298343
-1.2592518503700738,-1.9904444848855132
-1.2572514502900578,-1.9619412283517557
-1.2552510502100418,-1.9335285301421266
-1.2532506501300258,-1.9052062461701915
-1.2512502500500098,-1.8769742323495144
-1.2492498499699938,-1.8488323445936619
-1.2472494498899778,-1.8207804388161994
-1.2452490498099618,-1.7928183709306929
-1.2432486497299462,-1.764945996850713
-1.2412482496499302,-1.7371631724898124
-1.2392478495699142,-1.7094697537615655
-1.2372474494898982,-1.6818655965795335
-1.2352470494098822,-1.6543505568572847
-1.2332466493298662,-1.6269244905083848
-1.2312462492498502,-1.5995872534463969
-1.2292458491698341,-1.5723387015848882
-1.2272454490898181,-1.5451786908374237
-1.2252450490098021,-1.518107077117568
-1.2232446489297861,-1.4911237163388877
-1.2212442488497701,-1.4642284644149495
-1.2192438487697541,-1.4374211772593162
-1.217243448689738,-1.4107017107855535
-1.215243048609722,-1.384069920907229
-1.213242648529706,-1.3575256635379054
-1.21124224844969,-1.3310687945911495
-1.209241848369674,-1.3046991699805277
-1.207241448289658,-1.278416645619604
-1.205241048209642,-1.252221077421943
-1.203240648129626,-1.2261123213011125
-1.20124024804961,-1.2000902331706769
-1.199239847969594,-1.174154668944201
-1.197239447889578,-1.1483054845352516
-1.195239047809562,-1.1225425358573924
-1.193238647729546,-1.096865678824189
-1.19123824764953,-1.071274769349209
-1.189237847569514,-1.0457696633460154
-1.187237447489498,-1.0203502167281746
-1.185237047409482,-0.9950162854092524
-1.183236647329466,-0.9697677253028143
-1.18123624724945,-0.9446043923224234
-1.179235847169434,-0.919526142381649
-1.177235447089418,-0.894532831394053
-1.175235047009402,-0.8696243152732039
-1.173234646929386,-0.8448004499326656
-1.17123424684937,-0.8200610912860018
-1.169233846769354,-0.795406095246781
-1.167233446689338,-0.7708353177285661
-1.165233046609322,-0.7463486146449254
-1.163232646529306,-0.7219458419094202
-1.16123224644929,-0.6976268554356198
-1.159231846369274,-0.6733915111370887
-1.157231446289258,-0.649239664927391
-1.1552310462092419,-0.6251711727200933
-1.1532306461292259,-0.6011858904287601
-1.1512302460492099,-0.5772836739669582
-1.1492298459691939,-0.5534643792482514
-1.1472294458891779,-0.5297278621862063
-1.1452290458091618,-0.5060739786943875
-1.1432286457291458,-0.48250258468636176
-1.1412282456491298,-0.45901353607569373
-1.1392278455691138,-0.4356066887759482
-1.1372274454890978,-0.4122818987006909
-1.1352270454090818,-0.38903902176348826
-1.1332266453290658,-0.36587791387790425
-1.1312262452490498,-0.3427984309575054
-1.1292258451690338,-0.31980042891585647
-1.1272254450890178,-0.29688376366652314
-1.1252250450090018,-0.27404829112307105
-1.1232246449289858,-0.2512938671990659
-1.1212242448489698,-0.2286203478080715
-1.1192238447689538,-0.20602758886365535
-1.1172234446889378,-0.1835154462793822
-1.1152230446089217,-0.16108377596881596
-1.1132226445289057,-0.13873243384552403
-1.1112222444488897,-0.11646127582307209
-1.1092218443688737,-0.09427015781502313
-1.1072214442888577,-0.07215893573494547
-1.1052210442088417,-0.050127465496402124
-1.1032206441288257,-0.028175603012960515
-1.1012202440488097,-0.006303204198183643
-1.0992198439687937,0.015489875034360612
-1.0972194438887777,0.037203778771107476
-1.0952190438087617,0.05883865109849262
-1.0932186437287457,0.0803946361029495
-1.0912182436487297,0.10187187787091334
-1.0892178435687137,0.12327052048881804
-1.0872174434886976,0.14459070804309837
-1.0852170434086816,0.16583258462018957
-1.0832166433286656,0.18699629430652553
-1.0812162432486496,0.20808198118854104
-1.0792158431686336,0.22908978935267044
-1.0772154430886176,0.25001986288534894
-1.0752150430086016,0.27087234587301046
-1.0732146429285856,0.29164738240208976
-1.0712142428485696,0.3123451165590212
-1.0692138427685536,0.33296569243024043
-1.0672134426885376,0.35350925410218004
-1.0652130426085216,0.37397594566127657
-1.0632126425285056,0.39436591119396347
-1.0612122424484896,0.41467929478667553
-1.0592118423684735,0.43491624052584754
-1.0572114422884575,0.45507689249791383
-1.0552110422084415,0.4751613947893092
-1.0532106421284255,0.49516989148646795
-1.0512102420484095,0.5151025266758249
-1.0492098419683935,0.5349594444438144
-1.0472094418883775,0.5547407888768712
-1.0452090418083615,0.5744467040614296
-1.0432086417283455,0.5940773340839245
-1.0412082416483295,0.6136328230307906
-1.0392078415683135,0.6331133149884618
-1.0372074414882975,0.6525189540433733
-1.0352070414082815,0.67184988428196
-1.0332066413282655,0.6911062497906553
